#maxfreq, staticgain, fitlevel, absmax
193000,1.383933557511376,0.3860793496379763,0.002581747709370078
194000,1.3834137343163906,0.3855243607233806,0.002527205211443855
195000,1.3828927317645578,0.3849565427063654,0.002472668630293251
196000,1.3823283158681647,0.38435287735438284,0.0024286337759789243
197000,1.3818119783004854,0.38378876715768284,0.00237777589760278
198000,1.381282950562684,0.38322860237590484,0.0023348368606589506
199000,1.3808906684341076,0.3827884732586725,0.002270407387516965
200000,1.380366072307969,0.382226567827996,0.002229638672494137
201000,1.3799028003368696,0.38173849892880996,0.002185125174608782
202000,1.3793860899474923,0.3811723276361857,0.0021441946088944014
203000,1.3789448612962099,0.3807092714304724,0.002101217576300654
204000,1.3785318128501869,0.3802526571838725,0.0020509717464853344
205000,1.3779891482627038,0.379684597225208,0.002024808447855359
206000,1.3775286415280676,0.37918006460209885,0.001984424689977115
207000,1.3771621523862139,0.3787848972794539,0.0019367918965242509
208000,1.3766686126830017,0.3782584432220117,0.00190689303061715
209000,1.3762935971546053,0.3778631844394643,0.0018658961129207228
210000,1.375885901990457,0.3774269762693636,0.0018287798540175169
211000,1.3754434924855699,0.3769504006680957,0.0017962791600142772
212000,1.375039625875368,0.37650717354436886,0.0017588214124378897
213000,1.374721909733236,0.3761703333407397,0.001716872826290408
214000,1.3742799285663465,0.37570267739787266,0.0016906541465778401
215000,1.373822133656082,0.3752110151785498,0.0016655448281710904
216000,1.3735265238607592,0.3748994840104094,0.0016258754944303432
217000,1.3731651374115117,0.3745107094326193,0.0015928483388980138
218000,1.3727623130219246,0.3740830202392094,0.0015668666859101799
219000,1.3723480686207268,0.37364196868152555,0.001542900458696178
220000,1.3720177308068577,0.3732958514966557,0.001512705179750022
221000,1.371673969592865,0.3729198402067542,0.0014809121782406193
222000,1.3712841032143435,0.37250741101294627,0.0014583641444999788
223000,1.3709496881649237,0.3721480676278317,0.0014295550776441597
224000,1.3706548614329428,0.3718393128279509,0.001400105234984289
225000,1.3702458215804039,0.37140862414997144,0.0013830665043016001
226000,1.3699515326269602,0.3710888945686529,0.0013524570710685675
227000,1.369646167296848,0.3707704272764256,0.0013275430531837782
228000,1.369322541056634,0.37042808297276975,0.0013041517250694183
229000,1.369005173002264,0.37008896708186345,0.001280107082324852
230000,1.3686918737445442,0.36975999885718236,0.0012581773054957145
231000,1.3683248483776045,0.36936929326709306,0.0012408983889588556
232000,1.3680332845136498,0.3690646961436568,0.0012189339964231176
233000,1.3677323262228112,0.3687459299412231,0.0011975048175724102
234000,1.3674499860854554,0.36844370967223866,0.0011742325362896092
235000,1.3671730963319837,0.3681487391525097,0.0011516687799236565
236000,1.366833778382422,0.3677945149182309,0.0011375513375654525
237000,1.3665316176212545,0.3674671879336444,0.0011171453906787436
238000,1.3662560801085695,0.367178807013121,0.0010981240613662858
239000,1.3660398333959116,0.36695099380479734,0.0010739012724985287
240000,1.3657048408532624,0.3665966984587189,0.0010607048869283157
241000,1.3654694079405882,0.3663536091134656,0.0010410682185122608
242000,1.3652004615038043,0.3660656388752172,0.0010222912025927638
243000,1.3649195034578336,0.3657697022678331,0.001006557973363611
244000,1.364625816087101,0.3654656328089646,0.0009940696123109955
245000,1.3643962793360638,0.36522645486257155,0.0009758444412223355
246000,1.3641517372961207,0.3649630015720513,0.0009570107693910883
247000,1.3638326500457754,0.3646205941728651,0.0009448986193986606
248000,1.3635861102770068,0.36437018352507855,0.0009318284747375982
249000,1.363387157512902,0.364164456377026,0.000913751170017957
250000,1.3631510167499297,0.3639160252867684,0.0008982632691934228
251000,1.3628858980417848,0.36362934119376245,0.0008833207165182321
252000,1.3626474447342836,0.36337990305668644,0.0008694540042251543
253000,1.3624338270721061,0.36315434334210434,0.0008534020317680945
254000,1.36219189282915,0.3629013460249543,0.0008408229273595167
255000,1.3619843031449335,0.3626913322127381,0.0008280848067869682
256000,1.3617558304602708,0.36245412083601347,0.0008158746429989296
257000,1.3615409790327595,0.3622192015252984,0.0007993559828774373
258000,1.3612483615838045,0.3619129093932898,0.0007924506839241573
259000,1.361055083947412,0.3617108946668434,0.0007782465444496775
260000,1.360886954019956,0.3615410043213263,0.0007643519505068975
261000,1.360684140186436,0.36132732501960463,0.0007512579232461054
262000,1.3603903675946156,0.3610173157445588,0.0007451082021471013
263000,1.3602207875323638,0.3608379889236105,0.0007301233787895325
264000,1.3600511928923429,0.3606597719785234,0.0007159158559137969
265000,1.3598438375361241,0.3604445575319125,0.0007057023106791027
266000,1.359654166002096,0.3602494117227582,0.0006950432957742605
267000,1.3594483014576488,0.3600347531070671,0.0006851207643037197
268000,1.3591885387502718,0.35976228523654663,0.0006789705687755215
269000,1.3590593510286522,0.3596291369676264,0.0006646028155383502
270000,1.3588108049472662,0.3593717049381185,0.0006592942075166626
271000,1.358638243970528,0.3591911091014618,0.0006480530124829688
272000,1.3584132850896347,0.35895540800551834,0.0006407065470009412
273000,1.358255187254918,0.3587894341484118,0.0006289297609446897
274000,1.3580718772043963,0.358597569525142,0.0006193681024080052
275000,1.357926560821165,0.3584481256709017,0.0006083778967579297
276000,1.357770112259292,0.3582896501615434,0.0005993134084330764
277000,1.357523810920108,0.3580252527469697,0.0005927119070963171
278000,1.3573727914671232,0.3578674348669214,0.0005822190648980673
279000,1.357205155578258,0.3576975617652125,0.0005748449935331807
280000,1.3569942518705387,0.3574760893264268,0.0005685047291488423
281000,1.3568779627472503,0.35735652045341937,0.0005572157466512635
282000,1.3566529958539313,0.3571186998202903,0.0005517128651639703
283000,1.3565421166356986,0.3570070882295421,0.0005413870295563186
284000,1.356361409373737,0.35681961810583085,0.0005348449004804358
285000,1.3562631486036214,0.3567224157556182,0.0005246915531479155
286000,1.3559925635490258,0.35643347550716936,0.0005217437701957355
287000,1.3559225606022516,0.3563618797909075,0.0005090513818492661
288000,1.3557316251552967,0.3561586348024988,0.0005023434275425198
289000,1.3555912284201321,0.35601840476880053,0.0004961227501636165
290000,1.355386342137693,0.3558046718166551,0.0004919961944430765
291000,1.3552328039848922,0.3556481376862954,0.0004861333422608698
292000,1.3551180796627267,0.3555287241194183,0.00047702625244628336
293000,1.3549223805655015,0.3553203789712737,0.0004714768704242431
294000,1.3547852469413888,0.35518368692095303,0.0004661546424373836
295000,1.3546796518219835,0.35507279659408275,0.0004568143275364809
296000,1.3545120021224912,0.3548957599381687,0.00045082410037670397
297000,1.3543588668230695,0.35474193606579113,0.0004468754526185374
298000,1.3541972336332242,0.35457183227219813,0.00044108717564470093
299000,1.3540483532761698,0.35441610585927563,0.0004350950157347877
300000,1.3539733513544607,0.35433997901465075,0.000425973880325393
301000,1.353782903787193,0.35414529011050133,0.00042414731416759585
302000,1.3536385995597855,0.35399533530597393,0.0004187368012523178
303000,1.3535234895941672,0.3538712290862464,0.0004103133144627899
304000,1.353354240968961,0.35370312725132347,0.00040925958513803355
305000,1.353243921568406,0.353587556807692,0.00040210718635755625
306000,1.353102966917351,0.3534409308699964,0.00039707320395120826
307000,1.3529737128107289,0.3533052773930352,0.0003911365275270533
308000,1.3528458241251538,0.35317164886788677,0.0003854795365011278
309000,1.3527272281064016,0.35304818113840697,0.00037964105098727653
310000,1.352562136209338,0.3528810075192016,0.00037801053967061714
311000,1.352466718480531,0.3527807406968029,0.00037091859984255223
312000,1.3523132553872033,0.35262234125542424,0.0003677792582735001
313000,1.3522702719976096,0.3525789799329532,0.0003590894085890154
314000,1.3521127984313015,0.3524162313244085,0.0003563543347591312
315000,1.3520092256691925,0.35230839882056947,0.0003505813445076279
316000,1.351907378691779,0.3522038338262854,0.00034537076439237623
317000,1.3517689537939273,0.3520604109672164,0.0003418448404799013
318000,1.3516805516884578,0.35197421288110986,0.00033775026463218026
319000,1.3514930618496568,0.35177682297655843,0.00033584536734737705
320000,1.3513763138129997,0.3516571852564142,0.0003319990348784547
321000,1.351309912272906,0.35158719557303014,0.00032487385101556785
322000,1.3511553080613803,0.3514278889564661,0.00032298760023219343
323000,1.351102195786409,0.35137504621710136,0.0003166511929513548
324000,1.3509555716812276,0.35122296815829157,0.00031420387198240527
325000,1.3508404857481406,0.35110611102476247,0.00031120347986121735
326000,1.3507614559198196,0.35102521581318435,0.000306080430687513
327000,1.3506811208714513,0.3509408733128565,0.0003004041470289679
328000,1.350501569478404,0.35075524107608236,0.00030007442417272304
329000,1.3504039161413575,0.35065683853372887,0.00029678364370769593
330000,1.3503245294289734,0.350576903137199,0.0002925826571300034
331000,1.3502417003683493,0.3504890850770386,0.0002871242181972326
332000,1.3501200741731862,0.35036197786091283,0.0002838752168003665
333000,1.3499796257365921,0.35021861466854004,0.00028271476027821543
334000,1.3499194874882483,0.35015540877135853,0.0002768986631602732
335000,1.3498073742607903,0.3500404704176808,0.0002742859879569704
336000,1.3496990959793111,0.349930333813837,0.00027187661689689625
337000,1.3495987681258201,0.34982691113428876,0.0002686510721646034
338000,1.3495438313225998,0.34977341123290806,0.0002645488532487059
339000,1.349447397269509,0.3496746515909844,0.0002615562407264438
340000,1.34934142807926,0.3495620117127483,0.00025762231329733794
341000,1.3492107768652057,0.3494246345377053,0.0002551173985835343
342000,1.3491123308917405,0.34932648127675026,0.000253396626104687
343000,1.3490413381595214,0.34925850913398704,0.0002512152186500428
344000,1.3489411939942915,0.3491485667809876,0.00024611247967947923
345000,1.3489022123769587,0.3491157659041487,0.00024348921082124634
346000,1.348785729552883,0.3489914657349431,0.00024013910856287763
347000,1.3486826569341037,0.3488884424350155,0.00023895785193562828
348000,1.3486233140452435,0.34882488317040783,0.00023394384498492482
349000,1.3484881093025574,0.34868781510985525,0.00023392730873393247
350000,1.348439218014875,0.3486359716148759,0.0002289610350013575
351000,1.3483494035974148,0.3485447872867242,0.000226824138451665
352000,1.3482790057064453,0.348472584550231,0.00022357036556308466
353000,1.3481409800689637,0.34832880635450325,0.00022249762998294832
354000,1.348137950459245,0.3483307806284024,0.00021833541154487468
355000,1.3479243546924535,0.3481088290462752,0.00022033421191966062
356000,1.3478923678936612,0.3480768342711415,0.00021599674417254036
357000,1.347804287634764,0.3479839969988583,0.00021289209785576137
358000,1.3477593857705692,0.34794256354551334,0.0002106444144723767
359000,1.3476875023363255,0.3478655840280957,0.00020671409516947182
360000,1.3475785381520182,0.3477558096096479,0.00020628597939689874
361000,1.3474965390277576,0.3476717360107867,0.0002040810703265395
362000,1.347378702076726,0.3475473731140828,0.00020208752897630066
363000,1.3473320128596127,0.3475004927772176,0.00019891381045089053
364000,1.3472443308449267,0.3474107518285177,0.00019715195589225734
365000,1.3471741375915212,0.3473413328505841,0.00019561920168241053
366000,1.3471612747188773,0.3473269637338301,0.00019049586175268548
367000,1.3470163460451483,0.34717704924166615,0.00019060564881364866
368000,1.3469250554224752,0.3470845885635688,0.00018953722474594653
369000,1.3468624902761932,0.3470217526466396,0.00018745731179309688
370000,1.3468022692533563,0.34696263271037636,0.0001858272394643826
371000,1.346767587960665,0.34692310513153746,0.0001808331307836257
372000,1.3467050136395449,0.3468617779807103,0.00017948384765034697
373000,1.346585403242959,0.34673808220359204,0.00017890512539833214
374000,1.3465759412673144,0.3467280761493748,0.00017448305550953871
375000,1.3464423878266971,0.34659030127789503,0.00017457413615550832
376000,1.346429109186867,0.3465798118067439,0.00017168587613075267
377000,1.3463117678769283,0.3464559140349336,0.00017021228688624188
378000,1.3462379026711884,0.3463793941030069,0.00016820526018486667
379000,1.346202063784364,0.34634356479529016,0.00016548644328860687
380000,1.3461170716614352,0.34626223591338534,0.00016642948004964026
381000,1.3461170716614352,0.34626223591338534,0.00016218293915790967
382000,1.3459903817008008,0.346127591609271,0.000160758515682645
383000,1.3458810950536404,0.34601822530596565,0.0001615042773255214
384000,1.3458344638105895,0.34597023388978443,0.00015898895689167328
385000,1.3457587513079912,0.345892626951362,0.0001576143301571209
386000,1.345734577508301,0.34586890932043524,0.00015487054373463575
387000,1.3456907156604823,0.3458223643954548,0.00015187257174419702
388000,1.34564417020563,0.3457784741879383,0.00015104008834042345
389000,1.3455605384997438,0.34568926351549056,0.00014877851405879718
390000,1.3454793350153613,0.3456051006456834,0.00014742012175484492
391000,1.345390447508823,0.3455166756682607,0.00014770694923327355
392000,1.3453685757017686,0.3454927935809806,0.00014420416711211076
393000,1.345279252361634,0.34540102316596283,0.00014347379326160172
394000,1.3451990424193925,0.3453200412961885,0.00014300753990024526
395000,1.3452041802544819,0.3453289770910729,0.00014067202884063642
396000,1.3450467294143391,0.3451665918414231,0.00014196072905330094
397000,1.3450489142083124,0.34517178612097227,0.0001395379135307019
398000,1.3450489142083124,0.34517178612097227,0.0001361264874268168
399000,1.3449275839067334,0.34504647864367266,0.00013631113966125027
400000,1.3448991505750953,0.3450174353355666,0.00013392909770866627
401000,1.3448414875563035,0.3449591920102356,0.00013280409823708097
402000,1.3447500017691663,0.34486563413563587,0.00013252976449682906
403000,1.3446385509462306,0.34474730471462284,0.00013126134858297046
404000,1.3445846198707831,0.3446937648538718,0.00013042137222912074
405000,1.3445722361367138,0.34468361367999334,0.00012863105944684473
406000,1.344567735062467,0.3446770287509295,0.0001249280912754986
407000,1.3445300079675067,0.34463736354608165,0.00012265712030155626
408000,1.3445001810137167,0.3446080459970176,0.00012103577779517126
409000,1.3443434527934133,0.34444954260584737,0.0001236156496574141
410000,1.3443243976945485,0.34443016081180344,0.00012129802718576756
411000,1.344244788313635,0.3443477124128048,0.00012044118801131949
412000,1.3442156559961616,0.34431764394619596,0.00011835029886886397
413000,1.34412271106252,0.3442237064231813,0.000118756889277836
414000,1.344087553381364,0.34418767102090475,0.00011697691153661
415000,1.3440639965031422,0.3441655571731538,0.00011566710668371934
416000,1.3439708580935958,0.3440680303939884,0.00011483365886659105
417000,1.3439655638425325,0.34406468046407224,0.00011307313659095004
418000,1.3438467052549243,0.3439405895386216,0.00011292619179306896
419000,1.3438288696233618,0.34392213792719495,0.00011071820969134883
420000,1.343825662431628,0.3439224406766675,0.00010957513124029707
421000,1.3436868679459866,0.3437796284430582,0.00011067393456961568
422000,1.343738963907429,0.34383134875296323,0.00010602611059050961
423000,1.3436513055820212,0.3437424623481514,0.00010630720647759713
424000,1.3435675159227336,0.3436588819249832,0.00010700573178859964
425000,1.3435951368696348,0.3436862758481303,0.00010343742687621186
426000,1.343466797861174,0.3435572315945429,0.00010545672878209218
427000,1.3434752543841748,0.34356434427582583,0.0001022242292238799
428000,1.3433494528748369,0.3434351418224705,0.00010312198040758395
429000,1.3433494528748369,0.3434351418224705,0.00010076751504508366
430000,1.3433514039539838,0.34343858461840504,9.895330307967239e-05
431000,1.3432540275530707,0.3433409802791728,0.00010007694858674336
432000,1.3432230649455226,0.34330954036481764,9.873326532850445e-05
433000,1.3431611397304268,0.3432466605361072,9.833044120191028e-05
434000,1.3431621809975018,0.34324557355820784,9.525609216993199e-05
435000,1.343112378301145,0.34319799707734616,9.569215020723823e-05
436000,1.3430427695405327,0.34312651271600614,9.52533151829951e-05
437000,1.3430427695405327,0.34312651271600614,9.311667189439142e-05
438000,1.342987502422067,0.3430695762229775,9.228821861146242e-05
439000,1.342870699125027,0.34295113618893214,9.361857821345007e-05
440000,1.3429123629325925,0.3429925115681256,8.99980093853202e-05
441000,1.342773845912357,0.3428517240505563,9.184128716695152e-05
442000,1.3427103793984978,0.34278463483458926,9.057928793821486e-05
443000,1.3427103793984978,0.34278463483458926,8.857224981612526e-05
444000,1.342703528642418,0.34277846363107656,8.709064656308734e-05
445000,1.3426587273067998,0.34273610072457533,8.760149558307026e-05
446000,1.3425976062082423,0.3426731872719699,8.703053603392883e-05
447000,1.3425610699148884,0.3426336040868422,8.51573418056984e-05
448000,1.3424834760217648,0.34255610995674035,8.58943585133107e-05
449000,1.3424611547792802,0.3425334163280881,8.461753387575482e-05
450000,1.3424980099361972,0.34257293547112655,8.258901133959695e-05
451000,1.3424342991836689,0.34250897577709427,8.27714580259438e-05
452000,1.342324924690499,0.342395396302354,8.291416921392584e-05
453000,1.342268573176487,0.342338433814358,8.272367894297615e-05
454000,1.342236717800223,0.34230645396734183,8.193673899349787e-05
455000,1.342252718360072,0.34232121696565954,7.918234703847271e-05
456000,1.3421562049786155,0.3422232366664295,7.99921339579516e-05
457000,1.3421259615526975,0.3421923938345027,7.901256045779479e-05
458000,1.342093883031953,0.3421600803005613,7.824987145326287e-05
459000,1.3421198172947437,0.3421879345018091,7.650026470937985e-05
460000,1.3419421075557407,0.3420081524511543,7.966981963809779e-05
461000,1.3419421075557407,0.3420081524511543,7.801975814781124e-05
462000,1.3419421075557407,0.3420081524511543,7.639250416814018e-05
463000,1.3419993306382698,0.3420676792560879,7.390100766812359e-05
464000,1.3419846878034725,0.34204990887651243,7.155493937924746e-05
465000,1.341848138736727,0.34191329057686826,7.420972138215824e-05
466000,1.3416904391470552,0.3417480217766857,7.455825232138109e-05
467000,1.3416904391470552,0.3417480217766857,7.300675724580783e-05
468000,1.3417166362228017,0.3417771813658984,7.183830902340505e-05
469000,1.3417532967226709,0.34181508156075513,6.970122097263501e-05
470000,1.3416516887920007,0.34171078528861276,7.025165996337464e-05
471000,1.3416566127199774,0.34171853572105165,6.974212413934454e-05
472000,1.3416290589728281,0.3416896357254612,6.859048513814037e-05
473000,1.3415385954693968,0.34159650415461107,6.881959412565328e-05
474000,1.3415229850373884,0.34158258942745134,6.852681584291172e-05
475000,1.3414827895465193,0.3415391118261413,6.701928186252463e-05
476000,1.3414827895465193,0.3415391118261413,6.562249115086441e-05
477000,1.3413768950822291,0.3414345879613806,6.791403910959329e-05
478000,1.3413885235738672,0.3414444985110014,6.552165011931324e-05
479000,1.3413137951175718,0.3413679490677168,6.563996350723813e-05
480000,1.3412951207114865,0.3413487132091231,6.461973189124834e-05
481000,1.3412951207114865,0.3413487132091231,6.32918888013866e-05
482000,1.3412632653352223,0.3413167333621069,6.285487208437302e-05
483000,1.3412498800593409,0.34130620583075777,6.307504996981308e-05
484000,1.3412324715237294,0.3412865656934529,6.141149309474224e-05
485000,1.3412324715237294,0.3412865656934529,6.014575772707549e-05
486000,1.3411389640062312,0.3411910827161282,6.077899909070271e-05
487000,1.3410423659249209,0.34109497336019584,6.24712003190761e-05
488000,1.3410423659249209,0.34109497336019584,6.123347076094523e-05
489000,1.3410423659249209,0.34109497336019584,6.00119514942999e-05
490000,1.3410220954497123,0.3410742496846445,5.9195211357553744e-05
491000,1.340965359558987,0.341016974590736,5.937431369704279e-05
492000,1.3409402874764966,0.3409913179657897,5.865720643999441e-05
493000,1.3409212003220996,0.34096971698760997,5.7017758988639305e-05
494000,1.3409302587759484,0.340981664782541,5.675812799847477e-05
495000,1.3408337453944918,0.34088368448331097,5.768862414591029e-05
496000,1.340864608355735,0.3409138556773603,5.543131573428164e-05
497000,1.3408028232087408,0.3408502285623053,5.5265987999458844e-05
498000,1.3407063098272844,0.34075224826307526,5.619479091514404e-05
499000,1.3407874579648449,0.3408357012291024,5.380747603854437e-05
500000,1.3407556134526948,0.3408038043449122,5.3561355719564906e-05
501000,1.340719297576972,0.3407668868486957,5.32239239951938e-05
502000,1.3406711653433772,0.34071836519241316,5.3293415711584696e-05
503000,1.3406252662080944,0.3406713834022601,5.303067312780514e-05
504000,1.3405351439545017,0.3405793476810595,5.361507591732445e-05
505000,1.3405564806280772,0.34060152552117884,5.234347218454984e-05
506000,1.3404934213488322,0.34053801011245477,5.279654729516976e-05
507000,1.3404834139809498,0.34052662496798947,5.148897618548862e-05
508000,1.340433703257233,0.34047757259232525,5.204337719862398e-05
509000,1.3404126624631088,0.3404559757115419,5.1368686419685245e-05
510000,1.3404143649917488,0.340456309507861,4.978721724525936e-05
511000,1.3404310468346514,0.3404761177036141,4.962724128271528e-05
512000,1.3403375480436521,0.3403810160836699,5.043155083665841e-05
513000,1.340343370142942,0.3403871806700168,4.945819808153633e-05
514000,1.3403244184577112,0.34036739751760237,4.86618700233056e-05
515000,1.340248867667869,0.3402906776027832,4.9180127200927126e-05
516000,1.3402445207039537,0.3402854508795823,4.800424184986872e-05
517000,1.3402445207039537,0.3402854508795823,4.708128559374462e-05
518000,1.3402154121424426,0.34025617872213765,4.683741218680837e-05
519000,1.34015328811747,0.34019484598570127,4.781038952105459e-05
520000,1.3401707725746883,0.34021157338058394,4.617236353484824e-05
521000,1.3400889388980528,0.34012844202413217,4.68053729878584e-05
522000,1.340077656238789,0.34011757029946293,4.636844683339278e-05
523000,1.3400878758974388,0.34012849420395386,4.5526465607204163e-05
524000,1.3400467798584377,0.34008943864883634,4.649738284772701e-05
525000,1.340050142933056,0.3400893719152416,4.418495201597486e-05
526000,1.3399271094471428,0.33996487991397395,4.5764544681880746e-05
527000,1.3399730791728017,0.34001247386075273,4.445347923150427e-05
528000,1.3399519053930495,0.339990742367981,4.391411798055418e-05
529000,1.3399947963438812,0.340032999269014,4.180117109448974e-05
530000,1.3398953171965036,0.3399340232370218,4.3592733123286605e-05
531000,1.3398953171965036,0.3399340232370218,4.2786548874297914e-05
532000,1.3398089561204976,0.3398444113730515,4.274784184836688e-05
533000,1.3398089561204976,0.3398444113730515,4.1953141424994745e-05
534000,1.3397733396651175,0.33981066265835336,4.2765373746431706e-05
535000,1.339725560970284,0.3397615242885599,4.256963944869256e-05
536000,1.3397549909912372,0.3397907781237627,4.103154004709877e-05
537000,1.3396890679971647,0.3397244647841774,4.1660751331366884e-05
538000,1.3396742271747057,0.3397093117574148,4.112396915622209e-05
539000,1.33966479848684,0.33969928379676684,4.035175201234753e-05
540000,1.3396204931611448,0.3396532332775264,3.993498072107275e-05
541000,1.3395760997000843,0.33960913041544033,4.0342323199584e-05
542000,1.3395760997000843,0.33960913041544033,3.960991870483975e-05
543000,1.3395765116019915,0.33961026348307277,3.916770808097693e-05
544000,1.3395983817084365,0.33963281185666666,3.822555204634181e-05
545000,1.3394843340070715,0.33951673947975886,3.9305778836746564e-05
546000,1.3394843340070715,0.33951673947975886,3.8599842114816804e-05
547000,1.3394773128412907,0.3395097579310697,3.8077269341940876e-05
548000,1.3394632885217126,0.33949545259867514,3.759030876160013e-05
549000,1.339450275677204,0.33948400483922125,3.783252266930214e-05
550000,1.339450275677204,0.33948400483922125,3.715655268870659e-05
551000,1.3393963527302115,0.33942917239456977,3.7325214279454226e-05
552000,1.3393963527302115,0.33942917239456977,3.666061540420294e-05
